IMAGEM	SENSIBILIDADE	ESPECIFICIDADE	EXATIDÃO	AUC 
Imagem 21	99.47931497376236	7.849510895196174	18.00613220308414	91.9857340533
Imagem 22	89.21852875733262	84.41087173515223	85.05319484356842	93.3644579018
Imagem 23	99.49128243074504	12.985944976076555	21.401672793042476	73.1748681009
Imagem 24	89.6258145890267	82.3267119451438	83.57820278885359	93.0211980065
Imagem 25	98.94324728650093	5.762251885512323	18.97576630211554	86.3115111694
Imagem 26	99.96327849588718	0.2599595389707661	12.51822856704275	64.7503578859
Imagem 27	91.93531631981718	82.34053905646986	83.5891312184571	94.2513102055
Imagem 28	99.02523115499137	23.371340653782116	34.25908801811514	90.2429142996
Imagem 29	95.94004656577415	59.74720491769463	64.24074074074075	92.9888906198
Imagem 30	99.3780127507386	8.982182457750248	19.462409691768936	80.5049349835
Imagem 31	99.14145750214635	16.206173120503507	23.606711040409547	91.8224571116
Imagem 32	94.48898169208397	60.52382050690653	64.62843135487824	92.0560910525
Imagem 33	83.32641900810862	94.69459791282996	93.33678686456902	94.8823831857
Imagem 34	90.09602535815283	67.6180635365815	70.8782367656007	87.1571732927
Imagem 35	99.81010655132397	6.891738186330265	18.80175067723804	89.3853867695
Imagem 36	87.79913691643782	87.49731067125646	87.54591482180085	94.2793970309
Imagem 37	93.6702683861973	75.53549777717905	77.88242936018189	93.2503197397
Imagem 38	93.94003378378379	79.97879876929441	81.76744018286662	94.8499928527
Imagem 39	99.48645298388526	11.640507062059267	22.83015207770354	81.6965044956
Imagem 40	99.98387421890747	0.45224699095506016	11.604533401993866	80.0049690341
Médias	95.2371414862802	43.45376362978222	49.69834768570156	87.9990425896
