IMAGEM	SENSIBILIDADE	ESPECIFICIDADE	EXATIDÃO	AUC 
Imagem 21	30.179392262945935	99.9071993995852	92.17828478672558	96.1095569193
Imagem 22	30.618299507787743	99.97296622858094	90.70689235813958	93.9983564136
Imagem 23	58.012301715765624	97.9884370015949	94.09933277243626	92.8845448231
Imagem 24	30.297456380071473	99.89233220409028	87.95972156518214	93.8806063556
Imagem 25	21.933984785307317	99.72966434199039	88.69786189184433	90.1526574049
Imagem 26	69.1135428907168	97.6269040105837	94.12125891111684	93.7889762091
Imagem 27	20.828283527822986	99.83371408146456	89.55254145638068	94.3264730664
Imagem 28	46.136969127096066	99.76342023731742	92.04575697022459	94.3454773382
Imagem 29	43.498981373690334	99.67820454639218	92.70325203252033	92.7628131545
Imagem 30	62.10153941844192	98.3691468481558	94.1643868955602	93.3443232452
Imagem 31	29.0490379273774	99.85452890124789	93.53636498830569	93.5248272088
Imagem 32	31.76106491666356	99.88160221419236	91.6493934860583	94.5890194942
Imagem 33	23.56402036583066	99.96623695518723	90.84078470235816	95.3973554452
Imagem 34	29.050001553808386	99.63624094556268	89.3985081017736	85.9210945335
Imagem 35	55.1499806590006	99.48040533553925	93.79825743609622	95.2220261045
Imagem 36	18.267667993050495	99.85047332185887	86.71290488524679	93.9261334962
Imagem 37	40.08713837574068	99.82953191224779	92.09790335967666	94.8067750065
Imagem 38	18.6303490990991	99.78436797062854	89.38733369101132	95.2988709572
Imagem 39	67.96883300867718	97.67562090286826	93.8916282825731	95.1777804525
Imagem 40	64.45474702680912	98.99121959160418	95.12148848806797	95.7755798985
Médias	39.535179595785166	99.38561084753462	91.63319285306491	93.7616623764
