IMAGEM	SENSIBILIDADE	ESPECIFICIDADE	EXATIDÃO	AUC 
Imagem 21	99.51592563966969	18.91661637854531	27.850572639552713	96.437937578
Imagem 22	86.40685051581147	89.31022292463815	88.92232021404055	94.3610457082
Imagem 23	99.70864357397215	13.60346889952153	21.98026662107503	92.6775043512
Imagem 24	84.31521967626655	89.40124742385767	88.52920637066072	93.7882022098
Imagem 25	98.98462615781266	13.304827121924538	25.454635727214047	90.7177882288
Imagem 26	99.95960634547592	0.2378243703059286	12.498363379429598	93.67034691
Imagem 27	87.89778039405796	90.2145140151574	89.91303172314348	94.9405577402
Imagem 28	99.28851277229275	21.543511707800285	32.7322017384401	94.5797388815
Imagem 29	98.33745634458673	24.772577251536777	33.90605239385727	93.5195472922
Imagem 30	99.56460892551704	9.464454130661977	19.910401615294823	93.5468325554
Imagem 31	98.25766375435585	42.805118207637726	47.753297612019665	94.3735653468
Imagem 32	97.46448413438235	55.07085928090003	60.19403038878175	95.0981804135
Imagem 33	79.07222326984726	96.2292817679558	94.18004910020495	95.5515672683
Imagem 34	89.058081357407	67.34392627816497	70.49331800869898	88.8577586065
Imagem 35	99.90856982100784	4.246716988935994	16.5083815250364	95.7157147183
Imagem 36	86.19066300510005	91.02140705679862	90.24349521222351	94.665843782
Imagem 37	93.01847333565702	80.05627001316076	81.7337880264155	94.8691437398
Imagem 38	96.01984797297297	72.9684308503762	75.92165950559286	95.4870411423
Imagem 39	99.98583318576235	0.34689910457637985	13.038711918543013	95.1950565935
Imagem 40	99.99193710945374	0.48276984748746016	11.632539671784587	95.9305168654
Médias	94.64735036457047	44.06704718099718	50.16981616960047	94.1991944966
