IMAGEM	SENSIBILIDADE	ESPECIFICIDADE	EXATIDÃO	AUC 
Imagem 21	46.886059471992844	99.74137537589314	93.88267652628731	78.3964661097
Imagem 22	44.57217989346639	99.8388371319248	92.45498031655661	76.9481445687
Imagem 23	52.57827313508764	98.87709330143541	94.37288257604729	81.300519107
Imagem 24	42.28505360521337	99.84719873408773	89.97769818206393	75.6304727802
Imagem 25	31.326988573065538	99.35571754657242	89.70891578011383	70.8893041863
Imagem 26	49.32065217391305	99.44919464020056	93.2860180682911	78.9360485788
Imagem 27	38.45701028428962	99.64359902818572	91.68123648161499	74.5571480987
Imagem 28	44.28146058611503	99.8377136594516	91.84232249101234	77.047709412
Imagem 29	47.28972642607683	99.6709847765997	93.16757000903343	78.3336259861
Imagem 30	49.80174156429793	99.40302311947184	93.65239612581632	79.8705660563
Imagem 31	40.129286399676786	99.55764910787622	94.25469687205671	74.1677229902
Imagem 32	50.874380103657856	99.50026908587684	93.62394333195148	80.5551977532
Imagem 33	50.53743164246652	99.71761817065683	93.84355503502331	80.008758946
Imagem 34	31.01401535162684	99.5413472791877	89.6022355937169	67.7754809399
Imagem 35	47.272919084291594	99.74718229759073	93.02118030983922	78.1402997198
Imagem 36	39.05733340805918	99.70202237521515	89.93619306336471	72.9480479262
Imagem 37	45.461833391425586	99.77564534347506	92.74656273681931	77.0351491966
Imagem 38	46.79054054054054	99.4534219303462	92.70652521855176	78.5941742681
Imagem 39	52.378253940145214	99.2658767086461	93.29342289872464	80.7531231353
Imagem 40	59.13323926627696	99.38496444087214	94.87485262829807	84.1619100275
Médias	45.47241894208427	99.56553670267832	92.59649321225916	77.3024934893
