IMAGEM	SENSIBILIDADE	ESPECIFICIDADE	EXATIDÃO	AUC 
Imagem 21	53.764796810804214	99.44167507619285	94.37866354044549	88.4070744714
Imagem 22	46.32863596520801	99.7592954583264	92.62073562928464	83.3539450306
Imagem 23	79.61892429357628	90.06379585326954	89.04765975443506	91.0689317516
Imagem 24	46.308072314483915	99.70581677986286	90.55033677997793	84.9177192823
Imagem 25	45.90508323519114	98.51367982580706	91.0535271788437	84.9776726254
Imagem 26	88.8586956521739	83.83926778921142	84.45639365578145	92.5279002677
Imagem 27	38.85176079504138	99.60837335073897	91.70196467195386	85.7972379439
Imagem 28	69.17411064096537	98.08470503930702	93.92403007762987	92.3031949023
Imagem 29	68.10244470314319	97.89595280333347	94.19692863595303	91.1883914316
Imagem 30	79.10511584512517	93.8854477326604	92.17185943690029	91.6124957406
Imagem 31	47.411746881470634	99.23058653551176	94.6066524562534	77.9109237286
Imagem 32	53.536671762556395	99.46695369160196	93.91638578972982	83.6205738817
Imagem 33	40.520460116914954	99.84448536934724	92.75884591995315	92.9072284815
Imagem 34	48.2146741663818	97.98719989878009	90.7682599779145	83.3325379055
Imagem 35	77.23036888560678	97.11663736945508	94.56767196888084	93.9035015632
Imagem 36	36.53533598610099	99.69395438898451	89.52329810564696	73.1132482679
Imagem 37	58.01673056814221	99.32175462958165	93.97621883006748	86.3470190715
Imagem 38	40.195664414414416	99.5640820125656	91.95810659104332	80.1872452826
Imagem 39	84.35629537807685	94.05980519883369	92.82379107022824	93.8198546637
Imagem 40	83.50735738762346	95.13109566880665	93.82868293740599	94.6779543928
Médias	59.27714729015005	97.1107282236089	92.14150065041645	87.2987325343
