IMAGEM	SENSIBILIDADE	ESPECIFICIDADE	EXATIDÃO	AUC 
Imagem 21	99.95932148232518	0.5623817806558924	11.579944088736587	96.3364080538
Imagem 22	99.97302946530915	0.551073032773249	13.83426270415379	94.2103584564
Imagem 23	99.89825648614901	5.199860446570973	14.412655277756532	92.3883212415
Imagem 24	99.9842337607736	0.5345325423194254	17.585997161586807	93.658202952
Imagem 25	99.97135308909189	0.5643388347165683	14.660732743250989	90.7588426305
Imagem 26	99.9228848413631	1.2735443552746049	13.40222941582804	93.6584556953
Imagem 27	99.93767097198656	0.4382488694111614	13.386355443403028	94.8860415409
Imagem 28	99.96552264535339	0.48000927350517425	14.797490222965992	94.5778041763
Imagem 29	99.941792782305	0.6575147489582903	12.984191508581752	93.6080995983
Imagem 30	99.92225159384233	1.474344268563126	12.888105679221557	93.5296165184
Imagem 31	99.99494975001262	0.31766137890768026	9.21213322938401	93.9275222237
Imagem 32	99.98881390059286	0.570974603418672	12.585389592833582	95.1390644348
Imagem 33	99.99245709975486	0.5110497237569062	12.393071916034144	95.4460304098
Imagem 34	99.8819105627894	1.8662421053741447	16.082302300948776	89.5205975307
Imagem 35	99.99648345465415	0.36914486609450936	13.13909410115525	95.5745367584
Imagem 36	99.94956005156084	0.5158132530120482	16.527982094347628	94.5364757804
Imagem 37	99.97908678982223	0.5554461704266366	13.422467612139583	94.5918713949
Imagem 38	99.99648085585585	0.5460609664658582	13.287135765844157	95.292955443
Imagem 39	99.96104126084647	0.9693529375271419	13.578720851021595	95.0884848295
Imagem 40	99.99193710945374	0.5468678462055002	11.689455639423793	95.8273110235
Médias	99.96045189769214	0.9252231001968783	13.572485867430881	94.1278500346
